,class,Filename,Duration,Channels,Sample_rate,Bit_depth,path
6564,Guitar,GUITAR_LOOP.wav,2.64,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\GUITAR_LOOP.wav
6565,Guitar,Cymatics - Eternity Bass Guitar 6 - E.wav,2.63,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Cymatics - Eternity Bass Guitar 6 - E.wav
6566,Guitar,UNVA_KIT3_115_Guitar_Soul_Shot_Bmaj.wav,2.61,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\UNVA_KIT3_115_Guitar_Soul_Shot_Bmaj.wav
6567,Guitar,OS_GLC_C_Bass Guitar.wav,2.61,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\OS_GLC_C_Bass Guitar.wav
6568,Guitar,GUITAR_FX (4).wav,2.6,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\GUITAR_FX (4).wav
6569,Guitar,guitar_jazz3.wav,2.59,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\guitar_jazz3.wav
6570,Guitar,Heliopolis_Guitar02.wav,2.58,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Heliopolis_Guitar02.wav
6571,Guitar,JLastMOM-pickedGuitar1.wav,2.56,1,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\JLastMOM-pickedGuitar1.wav
6572,Guitar,Loyalty_GuitarLick02.wav,2.56,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Loyalty_GuitarLick02.wav
6573,Guitar,UKZ_KIT_4_95_Guitar_Adds_4_Amin.wav,2.53,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\UKZ_KIT_4_95_Guitar_Adds_4_Amin.wav
6574,Guitar,UKZ_KIT_4_95_Guitar_Adds_3_Amin.wav,2.53,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\UKZ_KIT_4_95_Guitar_Adds_3_Amin.wav
6575,Guitar,OS_FS2_C_Electric Guitar 3.wav,2.52,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\OS_FS2_C_Electric Guitar 3.wav
6576,Guitar,BertKTMH-endElecGuitarStrum1.wav,2.48,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\BertKTMH-endElecGuitarStrum1.wav
6577,Guitar,OS_SFM_C_Distorted Bass Guitar.wav,2.4,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\OS_SFM_C_Distorted Bass Guitar.wav
6578,Guitar,bass_bend_guitar.wav,2.39,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\bass_bend_guitar.wav
6579,Guitar,OriginalAGS-guitarShimmer1.wav,2.37,1,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\OriginalAGS-guitarShimmer1.wav
6580,Guitar,GUITAR_ (4).wav,2.36,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\GUITAR_ (4).wav
6581,Guitar,GUITAR_FX (6).wav,2.32,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\GUITAR_FX (6).wav
6582,Guitar,Vasco_Guitar01.wav,2.28,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Vasco_Guitar01.wav
6583,Guitar,OS_FS2_C_Electric Guitar 1.wav,2.27,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\OS_FS2_C_Electric Guitar 1.wav
6584,Guitar,Vasco_Guitar02.wav,2.26,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Vasco_Guitar02.wav
6585,Guitar,Mentor_GuitarLick02.wav,2.25,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Mentor_GuitarLick02.wav
6586,Guitar,SoulFood_LeadGuitar01.wav,2.24,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\SoulFood_LeadGuitar01.wav
6587,Guitar,OS_FS2_C_Electric Guitar 2.wav,2.2,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\OS_FS2_C_Electric Guitar 2.wav
6588,Guitar,OS_CDN_110_Cmin_Summertime Guitar Transition.wav,2.18,8,0,0,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\OS_CDN_110_Cmin_Summertime Guitar Transition.wav
6589,Guitar,KIT9_Guitar Shot_7_Emin.wav,2.17,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT9_Guitar Shot_7_Emin.wav
6590,Guitar,bass&guitar6.wav,2.16,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\bass&guitar6.wav
6591,Guitar,bass guitar.wav,2.16,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\bass guitar.wav
6592,Guitar,OS_OGV_Cmin_Tape Guitar.wav,2.14,8,0,0,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\OS_OGV_Cmin_Tape Guitar.wav
6593,Guitar,OS_SFM_C_Clean Guitar 1.wav,2.12,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\OS_SFM_C_Clean Guitar 1.wav
6594,Guitar,OS_GLC_C_Bendy Guitar 3.wav,2.09,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\OS_GLC_C_Bendy Guitar 3.wav
6595,Guitar,AZGuitarHit Gm.wav,2.09,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\AZGuitarHit Gm.wav
6596,Guitar,guitar_timbaland_12.wav,2.06,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\guitar_timbaland_12.wav
6597,Guitar,TRILLY_GUITAR3.wav,2.06,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\TRILLY_GUITAR3.wav
6598,Guitar,TRILLY_GUITAR2.wav,2.03,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\TRILLY_GUITAR2.wav
6599,Guitar,KIT3_GuitarShot_6_Bmin.wav,2.0,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT3_GuitarShot_6_Bmin.wav
6600,Guitar,Guitar Sample.wav,1.96,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar Sample.wav
6601,Guitar,guitar 2.wav,1.88,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\guitar 2.wav
6602,Guitar,CAP_bass_guitar_dirty_chucks_A#.wav,1.88,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\CAP_bass_guitar_dirty_chucks_A#.wav
6603,Guitar,guitar_ROLL_note.wav,1.87,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\guitar_ROLL_note.wav
6604,Guitar,OS_GLC_C_Bendy Guitar 2.wav,1.85,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\OS_GLC_C_Bendy Guitar 2.wav
6605,Guitar,Guitar 9.wav,1.85,2,48000,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar 9.wav
6606,Guitar,Guitar 8.wav,1.85,2,48000,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar 8.wav
6607,Guitar,Guitar 7.wav,1.85,2,48000,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar 7.wav
6608,Guitar,Guitar 6.wav,1.85,2,48000,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar 6.wav
6609,Guitar,Guitar 5.wav,1.85,2,48000,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar 5.wav
6610,Guitar,Guitar 4.wav,1.85,2,48000,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar 4.wav
6611,Guitar,Guitar 3.wav,1.85,2,48000,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar 3.wav
6612,Guitar,Guitar 19.wav,1.85,2,48000,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar 19.wav
6613,Guitar,Guitar 18.wav,1.85,2,48000,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar 18.wav
6614,Guitar,Guitar 17.wav,1.85,2,48000,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar 17.wav
6615,Guitar,Guitar 15.wav,1.85,2,48000,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar 15.wav
6616,Guitar,Guitar 14.wav,1.85,2,48000,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar 14.wav
6617,Guitar,Guitar 13.wav,1.85,2,48000,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar 13.wav
6618,Guitar,Guitar 12.wav,1.85,2,48000,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar 12.wav
6619,Guitar,Guitar 11.wav,1.85,2,48000,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar 11.wav
6620,Guitar,Guitar 10.wav,1.85,2,48000,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar 10.wav
6621,Guitar,Guitar 1.wav,1.45,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar 1.wav
6622,Guitar,KIT4_Guitar MiniLead_2_Amin.wav,1.83,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT4_Guitar MiniLead_2_Amin.wav
6623,Guitar,NDiamondLG-guitarRiff2.wav,1.8,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\NDiamondLG-guitarRiff2.wav
6624,Guitar,A_WideSoulGuitarChord.wav,1.77,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\A_WideSoulGuitarChord.wav
6625,Guitar,Cymatics - Eternity Bass Guitar 5 - D.wav,1.75,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Cymatics - Eternity Bass Guitar 5 - D.wav
6626,Guitar,NDiamondLG-guitarRiff3.wav,1.74,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\NDiamondLG-guitarRiff3.wav
6627,Guitar,OS_RFL_C_Guitar Legato.wav,1.72,2,48000,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\OS_RFL_C_Guitar Legato.wav
6628,Guitar,Responsibility_Guitar04.wav,1.71,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Responsibility_Guitar04.wav
6629,Guitar,GUITAR_FX (1).wav,1.71,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\GUITAR_FX (1).wav
6630,Guitar,Cymatics - Eternity Bass Guitar 2 - C.wav,1.66,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Cymatics - Eternity Bass Guitar 2 - C.wav
6631,Guitar,Responsibility_Guitar03.wav,1.63,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Responsibility_Guitar03.wav
6632,Guitar,lowBassguitar.wav,1.63,1,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\lowBassguitar.wav
6633,Guitar,guitar_jazz2.wav,1.6,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\guitar_jazz2.wav
6634,Guitar,OS_GLC_C_Bendy Guitar.wav,1.57,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\OS_GLC_C_Bendy Guitar.wav
6635,Guitar,lowbassguitara_long.wav,1.57,1,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\lowbassguitara_long.wav
6636,Guitar,trillguitar_2.wav,1.56,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\trillguitar_2.wav
6637,Guitar,bass&guitar.wav,1.56,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\bass&guitar.wav
6638,Guitar,lowbassguitar_longnote.wav,1.55,1,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\lowbassguitar_longnote.wav
6639,Guitar,Guitar chop - DX.wav,1.55,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar chop - DX.wav
6640,Guitar,lowbassguitar_longnote2.wav,1.54,1,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\lowbassguitar_longnote2.wav
6641,Guitar,GUITAR_ (9).wav,1.53,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\GUITAR_ (9).wav
6642,Guitar,KIT4_Guitar Rnb Cut_3_Amin.wav,1.5,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT4_Guitar Rnb Cut_3_Amin.wav
6643,Guitar,OS_OGV_Cmin_Reverse Guitar.wav,1.47,5,0,0,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\OS_OGV_Cmin_Reverse Guitar.wav
6644,Guitar,guitar_jazz4.wav,1.45,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\guitar_jazz4.wav
6645,Guitar,weirdguitar.wav,1.44,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\weirdguitar.wav
6646,Guitar,bassguitar_roll.wav,1.43,1,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\bassguitar_roll.wav
6647,Guitar,GUITAR_ (7).wav,1.41,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\GUITAR_ (7).wav
6648,Guitar,bassguitar_blippa.wav,1.41,1,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\bassguitar_blippa.wav
6649,Guitar,bassguitar_shorterLow.wav,1.35,1,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\bassguitar_shorterLow.wav
6650,Guitar,bass&guitar2.wav,1.34,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\bass&guitar2.wav
6651,Guitar,KIT9_Guitar Shot_3_Emin.wav,1.33,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT9_Guitar Shot_3_Emin.wav
6652,Guitar,KIT9_Guitar Shot_1_Emin.wav,1.33,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT9_Guitar Shot_1_Emin.wav
6653,Guitar,KIT9_Guitar Shot_5_Emin.wav,1.33,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT9_Guitar Shot_5_Emin.wav
6654,Guitar,KIT4_Guitar Rnb Cut_2_Amin.wav,1.33,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT4_Guitar Rnb Cut_2_Amin.wav
6655,Guitar,KIT3_GuitarShot_1_Bmin.wav,1.33,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT3_GuitarShot_1_Bmin.wav
6656,Guitar,KIT2_Guitarshots_3_D#min.wav,1.33,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT2_Guitarshots_3_D#min.wav
6657,Guitar,guitar_stab_3.wav,1.31,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\guitar_stab_3.wav
6658,Guitar,GUITAR_FX (5).wav,1.26,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\GUITAR_FX (5).wav
6659,Guitar,Responsibility_Guitar02.wav,1.25,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Responsibility_Guitar02.wav
6660,Guitar,GUITAR_ (8).wav,1.24,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\GUITAR_ (8).wav
6661,Guitar,GUITAR_ (3).wav,1.24,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\GUITAR_ (3).wav
6662,Guitar,trillguitar_3.wav,1.22,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\trillguitar_3.wav
6663,Guitar,Cymatics - Eternity Bass Guitar 7 - F#.wav,1.2,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Cymatics - Eternity Bass Guitar 7 - F#.wav
6664,Guitar,Guitar Rnb 2.wav,1.18,1,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar Rnb 2.wav
6665,Guitar,KIT9_Guitar Shot_6_Emin.wav,1.17,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT9_Guitar Shot_6_Emin.wav
6666,Guitar,KIT9_Guitar Shot_8_Emin.wav,1.17,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT9_Guitar Shot_8_Emin.wav
6667,Guitar,KIT9_Guitar Shot_2_Emin.wav,1.17,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT9_Guitar Shot_2_Emin.wav
6668,Guitar,GUITAR_FX (3).wav,1.17,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\GUITAR_FX (3).wav
6669,Guitar,GUITAR_FX (2).wav,1.14,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\GUITAR_FX (2).wav
6670,Guitar,Guitarb.wav,1.13,1,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitarb.wav
6671,Guitar,GUITAR_ (5).wav,1.05,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\GUITAR_ (5).wav
6672,Guitar,Cymatics - Eternity Bass Guitar 4 - C#.wav,1.05,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Cymatics - Eternity Bass Guitar 4 - C#.wav
6673,Guitar,OS_MNL_SFX_Guitar Noise 2.wav,1.04,4,0,0,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\OS_MNL_SFX_Guitar Noise 2.wav
6674,Guitar,OS_GLC_Guitar Noise.wav,1.04,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\OS_GLC_Guitar Noise.wav
6675,Guitar,KIT9_Guitar Shot_4_Emin.wav,1.0,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT9_Guitar Shot_4_Emin.wav
6676,Guitar,KIT4_Guitar Rnb Cut_4_Amin.wav,1.0,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT4_Guitar Rnb Cut_4_Amin.wav
6677,Guitar,KIT3_GuitarShot_7_Bmin.wav,1.0,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT3_GuitarShot_7_Bmin.wav
6678,Guitar,KIT3_GuitarShot_4_Bmin.wav,1.0,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT3_GuitarShot_4_Bmin.wav
6679,Guitar,KIT8_Guitar Shot_5_Amin.wav,1.0,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT8_Guitar Shot_5_Amin.wav
6680,Guitar,KIT6_Guitar Funky Shot_1_Cmin.wav,1.0,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT6_Guitar Funky Shot_1_Cmin.wav
6681,Guitar,KIT2_Guitarshots_4_D#min.wav,1.0,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT2_Guitarshots_4_D#min.wav
6682,Guitar,KIT2_Guitar Noise Slide_D#min.wav,1.0,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT2_Guitar Noise Slide_D#min.wav
6683,Guitar,KIT2_Guitarshots_1_D#min.wav,1.0,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT2_Guitarshots_1_D#min.wav
6684,Guitar,lowbassguitar_stab3.wav,1.0,1,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\lowbassguitar_stab3.wav
6685,Guitar,GUITAR_FX (8).wav,0.97,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\GUITAR_FX (8).wav
6686,Guitar,GUITAR_ (6).wav,0.97,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\GUITAR_ (6).wav
6687,Guitar,SP_Guitar_Bbm.wav,0.97,2,48000,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\SP_Guitar_Bbm.wav
6688,Guitar,OS_LFN_C3_Guitar Pluck.wav,0.97,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\OS_LFN_C3_Guitar Pluck.wav
6689,Guitar,CAP_bass_guitar_tape_funk_shot_F#.wav,0.97,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\CAP_bass_guitar_tape_funk_shot_F#.wav
6690,Guitar,Responsibility_Guitar01.wav,0.96,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Responsibility_Guitar01.wav
6691,Guitar,KaempfertWN-guitarChops17.wav,0.91,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KaempfertWN-guitarChops17.wav
6692,Guitar,GUITAR_FX (7).wav,0.91,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\GUITAR_FX (7).wav
6693,Guitar,SoulFood_RhythmGuitar01.wav,0.89,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\SoulFood_RhythmGuitar01.wav
6694,Guitar,OS_OGV_C_Ocean Guitar.wav,0.89,3,0,0,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\OS_OGV_C_Ocean Guitar.wav
6695,Guitar,Guitar Stop.wav,0.88,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar Stop.wav
6696,Guitar,YNG_lofi_guitar_cut_othello_Fm.wav,0.88,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\YNG_lofi_guitar_cut_othello_Fm.wav
6697,Guitar,KIT5_Guitar Riff Bluesy Shot_1_C#min.wav,0.83,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT5_Guitar Riff Bluesy Shot_1_C#min.wav
6698,Guitar,KIT5_Guitar Riff Bluesy Shot_2_C#min.wav,0.83,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT5_Guitar Riff Bluesy Shot_2_C#min.wav
6699,Guitar,KIT4_Guitar MiniLead_1_Amin.wav,0.83,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT4_Guitar MiniLead_1_Amin.wav
6700,Guitar,KIT3_GuitarShot_2_Bmin.wav,0.83,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT3_GuitarShot_2_Bmin.wav
6701,Guitar,KIT8_Guitar Shot_1_Amin.wav,0.83,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT8_Guitar Shot_1_Amin.wav
6702,Guitar,KIT6_Guitar Funky Shot_2_Cmin.wav,0.83,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT6_Guitar Funky Shot_2_Cmin.wav
6703,Guitar,OS_OGV_Cmin_Short Guitar.wav,0.79,3,0,0,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\OS_OGV_Cmin_Short Guitar.wav
6704,Guitar,lowbassguitar_stab.wav,0.76,1,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\lowbassguitar_stab.wav
6705,Guitar,lowbassguitarstab2.wav,0.76,1,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\lowbassguitarstab2.wav
6706,Guitar,bassguitar_pullaway.wav,0.74,1,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\bassguitar_pullaway.wav
6707,Guitar,OS_HHH_C_Guitar Pluck.wav,0.71,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\OS_HHH_C_Guitar Pluck.wav
6708,Guitar,Mentor_GuitarChord02.wav,0.7,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Mentor_GuitarChord02.wav
6709,Guitar,guitar hit lo.wav,0.69,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\guitar hit lo.wav
6710,Guitar,KIT5_Guitar Riff Bluesy Shot_4_C#min.wav,0.67,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT5_Guitar Riff Bluesy Shot_4_C#min.wav
6711,Guitar,KIT5_Guitar Riff Bluesy Shot_3_C#min.wav,0.67,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT5_Guitar Riff Bluesy Shot_3_C#min.wav
6712,Guitar,KIT1_Electric Guitar Little Slide Noise_D#min.wav,0.67,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT1_Electric Guitar Little Slide Noise_D#min.wav
6713,Guitar,KIT3_GuitarShot_5_Bmin.wav,0.67,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT3_GuitarShot_5_Bmin.wav
6714,Guitar,KIT3_GuitarShot_3_Bmin.wav,0.67,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT3_GuitarShot_3_Bmin.wav
6715,Guitar,KIT8_Guitar Shot_4_Amin.wav,0.67,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT8_Guitar Shot_4_Amin.wav
6716,Guitar,KIT8_Guitar Shot_3_Amin.wav,0.67,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT8_Guitar Shot_3_Amin.wav
6717,Guitar,KIT2_Guitarshots_2_D#min.wav,0.67,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KIT2_Guitarshots_2_D#min.wav
6718,Guitar,guitar hit - F.wav,0.67,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\guitar hit - F.wav
6719,Guitar,junky guitar.wav,0.66,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\junky guitar.wav
6720,Guitar,KaempfertWN-guitarChops19.wav,0.65,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KaempfertWN-guitarChops19.wav
6721,Guitar,OS_LFN_C2_Guitar Pluck.wav,0.65,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\OS_LFN_C2_Guitar Pluck.wav
6722,Guitar,Mentor_GuitarChord03.wav,0.62,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Mentor_GuitarChord03.wav
6723,Guitar,KaempfertWN-guitarChops15.wav,0.59,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KaempfertWN-guitarChops15.wav
6724,Guitar,KaempfertWN-guitarChops13.wav,0.58,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KaempfertWN-guitarChops13.wav
6725,Guitar,Guitar Rnb 1.wav,0.58,1,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\Guitar Rnb 1.wav
6726,Guitar,KaempfertWN-guitarChops7.wav,0.57,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KaempfertWN-guitarChops7.wav
6727,Guitar,KaempfertWN-guitarChops14.wav,0.57,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KaempfertWN-guitarChops14.wav
6728,Guitar,guitar hit hi.wav,0.57,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\guitar hit hi.wav
6729,Guitar,KaempfertWN-guitarChops8.wav,0.56,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KaempfertWN-guitarChops8.wav
6730,Guitar,KaempfertWN-guitarChops2.wav,0.56,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Guitar\KaempfertWN-guitarChops2.wav
